,Unnamed: 0,artist,collab_songs,type,genres,collab_individuals,country,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments,main_genres,Avg_Concert_Fee
108,108,50 Cent,241,Man,hip hop,26,United States,If I Can't,Get Rich Or Die Tryin',album,0.892,0.631,11.0,-2.522,0.302,0.244,0.0,0.0235,0.838,93.975,196640.0,46096.0,612.0,14.0,Hip Hop,740000.0
109,109,50 Cent,241,Man,hip hop,26,United States,Best Friend - Remix,Best Friend (Remix),single,0.545,0.64,10.0,-3.529,0.308,0.368,0.0,0.111,0.574,181.733,254493.0,291023.0,5729.0,46.0,Hip Hop,740000.0
110,110,50 Cent,241,Man,pop rap,26,United States,In Da Club,Get Rich Or Die Tryin',album,0.902,0.72,6.0,-2.776,0.347,0.26,0.0,0.0749,0.805,90.059,193467.0,1682616458.0,10481678.0,296745.0,Hip Hop,740000.0
111,111,50 Cent,241,Man,pop rap,26,United States,Candy Shop,The Massacre,album,0.614,0.574,11.0,-7.961,0.466,0.0253,3.2e-05,0.38,0.755,125.173,209107.0,838974650.0,5014527.0,113251.0,Hip Hop,740000.0
112,112,50 Cent,241,Man,pop rap,26,United States,Just A Lil Bit,The Massacre,album,0.489,0.692,1.0,-6.672,0.41,0.0322,0.00608,0.315,0.527,96.946,237707.0,476133463.0,2523312.0,42075.0,Hip Hop,740000.0
113,113,50 Cent,241,Man,pop rap,26,United States,P.I.M.P.,Get Rich Or Die Tryin',album,0.7,0.758,10.0,-3.012,0.342,0.0444,1.3e-05,0.0401,0.889,78.693,249467.0,572659065.0,3334710.0,60552.0,Hip Hop,740000.0
114,114,50 Cent,241,Man,pop rap,26,United States,Many Men (Wish Death),Get Rich Or Die Tryin',album,0.653,0.826,6.0,-2.93,0.354,0.0153,0.00146,0.131,0.416,108.52,256227.0,441155628.0,2765887.0,84117.0,Hip Hop,740000.0
115,115,50 Cent,241,Man,pop rap,26,United States,Disco Inferno,The Massacre,album,0.925,0.659,3.0,-4.763,0.231,0.206,7.88e-05,0.279,0.71,97.018,214227.0,39825951.0,382791.0,12038.0,Hip Hop,740000.0
116,116,50 Cent,241,Man,pop rap,26,United States,21 Questions,Get Rich Or Die Tryin',album,0.576,0.807,6.0,-3.908,0.317,0.353,0.000363,0.0512,0.908,90.012,224427.0,503248572.0,2759199.0,54805.0,Hip Hop,740000.0
117,117,50 Cent,241,Man,pop rap,26,United States,Is This Love ('09) (feat. 50 Cent),Curtain Call 2,album,0.853,0.776,8.0,-4.221,0.261,0.0714,0.0,0.181,0.659,94.028,212013.0,5289821.0,245935.0,9008.0,Hip Hop,740000.0
118,118,50 Cent,241,Man,pop rap,26,United States,If I Can't,Get Rich Or Die Tryin',album,0.892,0.631,11.0,-2.522,0.302,0.244,0.0,0.0235,0.838,93.975,196640.0,46096.0,612.0,14.0,Hip Hop,740000.0
119,119,50 Cent,241,Man,pop rap,26,United States,Best Friend - Remix,Best Friend (Remix),single,0.545,0.64,10.0,-3.529,0.308,0.368,0.0,0.111,0.574,181.733,254493.0,291023.0,5729.0,46.0,Hip Hop,740000.0
120,120,Nicki Nicole,19,Woman,sense dades,12,Argentina,Marisola - Remix,Marisola (Remix),single,0.765,0.872,1.0,-5.863,0.0498,0.173,5.65e-06,0.0749,0.722,94.999,237474.0,55539212.0,560073.0,12002.0,Other,4470000.0
121,121,Nicki Nicole,19,Woman,sense dades,12,Argentina,Entre Nosotros (Remix) [con Nicki Nicole],Entre Nosotros (Remix) [con Nicki Nicole],single,0.7,0.438,5.0,-5.784,0.0433,0.401,0.0,0.373,0.605,170.106,260000.0,306860402.0,2897709.0,83141.0,Other,4470000.0
122,122,Nicki Nicole,19,Woman,sense dades,12,Argentina,Formentera,Formentera,single,0.781,0.645,1.0,-4.136,0.0399,0.0903,1.58e-06,0.226,0.803,128.007,207333.0,50088918.0,349927.0,7014.0,Other,4470000.0
123,123,Nicki Nicole,19,Woman,sense dades,12,Argentina,Mamichula - con Nicki Nicole,Atrevido,album,0.696,0.678,4.0,-5.893,0.0735,0.582,2.22e-06,0.134,0.346,91.985,219202.0,383333940.0,4373843.0,188559.0,Other,4470000.0
124,124,Nicki Nicole,19,Woman,sense dades,12,Argentina,Otra Noche,Cumbia Del Corazón,album,0.607,0.715,8.0,-4.135,0.0397,0.378,0.0,0.0433,0.683,92.026,199267.0,185040745.0,989639.0,17142.0,Other,4470000.0
125,125,Nicki Nicole,19,Woman,sense dades,12,Argentina,Frío,Frío,single,0.633,0.614,0.0,-3.664,0.0814,0.0595,0.0,0.0874,0.544,179.966,155381.0,4513041.0,108519.0,3054.0,Other,4470000.0
126,126,Nicki Nicole,19,Woman,sense dades,12,Argentina,Nota,Nota,single,0.7,0.545,3.0,-5.563,0.349,0.723,0.0,0.111,0.643,91.05,159483.0,23218358.0,369244.0,5746.0,Other,4470000.0
127,127,Nicki Nicole,19,Woman,sense dades,12,Argentina,"Nicki Nicole: Bzrp Music Sessions, Vol. 13","Nicki Nicole: Bzrp Music Sessions, Vol. 13",single,0.81,0.471,8.0,-5.047,0.0496,0.00554,0.000197,0.134,0.391,75.003,143292.0,199092917.0,3449939.0,105920.0,Other,4470000.0
128,128,Nicki Nicole,19,Woman,sense dades,12,Argentina,Ella No Es Tuya - Remix,Ella No Es Tuya (Remix),single,0.585,0.611,6.0,-4.132,0.288,0.39,0.0,0.649,0.962,97.041,218107.0,191728598.0,2178723.0,60039.0,Other,4470000.0
129,129,Nicki Nicole,19,Woman,sense dades,12,Argentina,LA TERAPIA REMIX,LA TERAPIA REMIX,single,0.743,0.893,6.0,-3.951,0.0589,0.136,1.62e-05,0.552,0.851,94.044,249871.0,2940562.0,54054.0,1517.0,Other,4470000.0
130,130,Ana Castela,2,Woman,dance-pop,2,Brazil,Bombonzinho - Ao Vivo,Bombonzinho (Ao Vivo),single,0.651,0.947,1.0,-3.669,0.0539,0.305,0.0,0.92,0.722,158.046,154702.0,75156546.0,372237.0,13134.0,Pop,260000.0
131,131,Ana Castela,2,Woman,dance-pop,2,Brazil,Roça Em Mim,Roça Em Mim,single,0.846,0.81,9.0,-3.332,0.0867,0.222,0.0,0.139,0.762,135.074,158171.0,104479114.0,816378.0,14893.0,Pop,260000.0
132,132,Ana Castela,2,Woman,dance-pop,2,Brazil,DONA DE MIM,DONA DE MIM,single,0.68,0.793,1.0,-4.726,0.234,0.437,0.0,0.11,0.728,167.922,145092.0,13579961.0,202079.0,3960.0,Pop,260000.0
133,133,Ana Castela,2,Woman,dance-pop,2,Brazil,Pipoco,Pipoco,single,0.774,0.742,8.0,-4.178,0.0766,0.473,0.000472,0.342,0.736,134.991,194023.0,190188913.0,1723014.0,35345.0,Pop,260000.0
134,134,Ana Castela,2,Woman,dance-pop,2,Brazil,Palhaça - Ao Vivo,Palhaça (Ao Vivo),single,0.893,0.829,0.0,-5.098,0.151,0.518,8.69e-06,0.0979,0.498,146.062,159530.0,15387078.0,141921.0,20306.0,Pop,260000.0
135,135,Ana Castela,2,Woman,dance-pop,2,Brazil,Reverse,Reverse,single,0.76,0.768,11.0,-3.915,0.102,0.233,0.0,0.0893,0.907,147.835,120405.0,1905868.0,13641.0,109.0,Pop,260000.0
136,136,Ana Castela,2,Woman,dance-pop,2,Brazil,Ô Lá na Roça - Ao Vivo,Ô Lá na Roça (Ao Vivo),single,0.643,0.869,9.0,-3.585,0.0484,0.317,2.23e-05,0.694,0.642,164.933,160000.0,71200382.0,234519.0,1579.0,Pop,260000.0
137,137,Ana Castela,2,Woman,dance-pop,2,Brazil,Eu Sem Você Não Dá,Eu Sem Você Não Dá,single,0.671,0.669,5.0,-4.544,0.0281,0.625,0.0,0.152,0.667,106.134,162828.0,5108002.0,40372.0,1306.0,Pop,260000.0
138,138,Ana Castela,2,Woman,dance-pop,2,Brazil,Juliet E Chapelão (Ao Vivo),Juliet E Chapelão (Ao Vivo),single,0.69,0.922,7.0,-3.243,0.0699,0.292,3.74e-05,0.659,0.704,80.973,144139.0,66973446.0,410820.0,2907.0,Pop,260000.0
139,139,Ana Castela,2,Woman,dance-pop,2,Brazil,As Menina da Pecuária,As Menina da Pecuária,single,0.633,0.863,1.0,-3.581,0.0404,0.419,0.0,0.117,0.951,172.087,163781.0,53219231.0,347008.0,3727.0,Pop,260000.0
140,140,Ana Castela,2,Woman,electronic,2,Brazil,Bombonzinho - Ao Vivo,Bombonzinho (Ao Vivo),single,0.651,0.947,1.0,-3.669,0.0539,0.305,0.0,0.92,0.722,158.046,154702.0,75156546.0,372237.0,13134.0,Electronic,260000.0
141,141,Ana Castela,2,Woman,electronic,2,Brazil,Roça Em Mim,Roça Em Mim,single,0.846,0.81,9.0,-3.332,0.0867,0.222,0.0,0.139,0.762,135.074,158171.0,104479114.0,816378.0,14893.0,Electronic,260000.0
142,142,Ana Castela,2,Woman,electronic,2,Brazil,DONA DE MIM,DONA DE MIM,single,0.68,0.793,1.0,-4.726,0.234,0.437,0.0,0.11,0.728,167.922,145092.0,13579961.0,202079.0,3960.0,Electronic,260000.0
143,143,Ana Castela,2,Woman,electronic,2,Brazil,Pipoco,Pipoco,single,0.774,0.742,8.0,-4.178,0.0766,0.473,0.000472,0.342,0.736,134.991,194023.0,190188913.0,1723014.0,35345.0,Electronic,260000.0
144,144,Ana Castela,2,Woman,electronic,2,Brazil,Palhaça - Ao Vivo,Palhaça (Ao Vivo),single,0.893,0.829,0.0,-5.098,0.151,0.518,8.69e-06,0.0979,0.498,146.062,159530.0,15387078.0,141921.0,20306.0,Electronic,260000.0
145,145,Ana Castela,2,Woman,electronic,2,Brazil,Reverse,Reverse,single,0.76,0.768,11.0,-3.915,0.102,0.233,0.0,0.0893,0.907,147.835,120405.0,1905868.0,13641.0,109.0,Electronic,260000.0
146,146,Ana Castela,2,Woman,electronic,2,Brazil,Ô Lá na Roça - Ao Vivo,Ô Lá na Roça (Ao Vivo),single,0.643,0.869,9.0,-3.585,0.0484,0.317,2.23e-05,0.694,0.642,164.933,160000.0,71200382.0,234519.0,1579.0,Electronic,260000.0
147,147,Ana Castela,2,Woman,electronic,2,Brazil,Eu Sem Você Não Dá,Eu Sem Você Não Dá,single,0.671,0.669,5.0,-4.544,0.0281,0.625,0.0,0.152,0.667,106.134,162828.0,5108002.0,40372.0,1306.0,Electronic,260000.0
148,148,Ana Castela,2,Woman,electronic,2,Brazil,Juliet E Chapelão (Ao Vivo),Juliet E Chapelão (Ao Vivo),single,0.69,0.922,7.0,-3.243,0.0699,0.292,3.74e-05,0.659,0.704,80.973,144139.0,66973446.0,410820.0,2907.0,Electronic,260000.0
149,149,Ana Castela,2,Woman,electronic,2,Brazil,As Menina da Pecuária,As Menina da Pecuária,single,0.633,0.863,1.0,-3.581,0.0404,0.419,0.0,0.117,0.951,172.087,163781.0,53219231.0,347008.0,3727.0,Electronic,260000.0
150,150,Ana Castela,2,Woman,latin pop,2,Brazil,Bombonzinho - Ao Vivo,Bombonzinho (Ao Vivo),single,0.651,0.947,1.0,-3.669,0.0539,0.305,0.0,0.92,0.722,158.046,154702.0,75156546.0,372237.0,13134.0,Pop,260000.0
151,151,Ana Castela,2,Woman,latin pop,2,Brazil,Roça Em Mim,Roça Em Mim,single,0.846,0.81,9.0,-3.332,0.0867,0.222,0.0,0.139,0.762,135.074,158171.0,104479114.0,816378.0,14893.0,Pop,260000.0
152,152,Ana Castela,2,Woman,latin pop,2,Brazil,DONA DE MIM,DONA DE MIM,single,0.68,0.793,1.0,-4.726,0.234,0.437,0.0,0.11,0.728,167.922,145092.0,13579961.0,202079.0,3960.0,Pop,260000.0
153,153,Ana Castela,2,Woman,latin pop,2,Brazil,Pipoco,Pipoco,single,0.774,0.742,8.0,-4.178,0.0766,0.473,0.000472,0.342,0.736,134.991,194023.0,190188913.0,1723014.0,35345.0,Pop,260000.0
154,154,Ana Castela,2,Woman,latin pop,2,Brazil,Palhaça - Ao Vivo,Palhaça (Ao Vivo),single,0.893,0.829,0.0,-5.098,0.151,0.518,8.69e-06,0.0979,0.498,146.062,159530.0,15387078.0,141921.0,20306.0,Pop,260000.0
155,155,Ana Castela,2,Woman,latin pop,2,Brazil,Reverse,Reverse,single,0.76,0.768,11.0,-3.915,0.102,0.233,0.0,0.0893,0.907,147.835,120405.0,1905868.0,13641.0,109.0,Pop,260000.0
156,156,Ana Castela,2,Woman,latin pop,2,Brazil,Ô Lá na Roça - Ao Vivo,Ô Lá na Roça (Ao Vivo),single,0.643,0.869,9.0,-3.585,0.0484,0.317,2.23e-05,0.694,0.642,164.933,160000.0,71200382.0,234519.0,1579.0,Pop,260000.0
157,157,Ana Castela,2,Woman,latin pop,2,Brazil,Eu Sem Você Não Dá,Eu Sem Você Não Dá,single,0.671,0.669,5.0,-4.544,0.0281,0.625,0.0,0.152,0.667,106.134,162828.0,5108002.0,40372.0,1306.0,Pop,260000.0
158,158,Ana Castela,2,Woman,latin pop,2,Brazil,Juliet E Chapelão (Ao Vivo),Juliet E Chapelão (Ao Vivo),single,0.69,0.922,7.0,-3.243,0.0699,0.292,3.74e-05,0.659,0.704,80.973,144139.0,66973446.0,410820.0,2907.0,Pop,260000.0
159,159,Ana Castela,2,Woman,latin pop,2,Brazil,As Menina da Pecuária,As Menina da Pecuária,single,0.633,0.863,1.0,-3.581,0.0404,0.419,0.0,0.117,0.951,172.087,163781.0,53219231.0,347008.0,3727.0,Pop,260000.0
160,160,Stromae,5,Man,dance-pop,3,Other countries,Alors on danse - Radio Edit,Cheese,album,0.791,0.59,1.0,-9.206,0.0793,0.0994,0.00203,0.065,0.714,119.951,206067.0,370836377.0,3787327.0,103181.0,Pop,4500000.0
161,161,Stromae,5,Man,dance-pop,3,Other countries,Papaoutai,Racine Carrée (Standard US Version),album,0.734,0.809,10.0,-7.264,0.0839,0.0266,0.0,0.0642,0.254,116.022,232147.0,960958997.0,6260102.0,229661.0,Pop,4500000.0
162,162,Stromae,5,Man,dance-pop,3,Other countries,Tous les mêmes,Racine Carrée (Standard US Version),album,0.701,0.637,5.0,-9.061,0.166,0.223,0.00219,0.279,0.647,109.959,210933.0,374060242.0,2533236.0,72482.0,Pop,4500000.0
163,163,Stromae,5,Man,dance-pop,3,Other countries,Alors On Danse - DubDogz Remix,Alors On Danse (DubDogz Remix),single,0.789,0.752,1.0,-4.274,0.164,0.027,2.69e-05,0.613,0.739,122.98,168577.0,27630653.0,97582.0,516.0,Pop,4500000.0
164,164,Stromae,5,Man,dance-pop,3,Other countries,Formidable,Racine Carrée (Standard US Version),album,0.513,0.628,4.0,-9.056,0.19,0.0997,0.0,0.146,0.501,70.568,213933.0,316536226.0,1983393.0,85102.0,Pop,4500000.0
165,165,Stromae,5,Man,dance-pop,3,Other countries,Santé,Multitude,album,0.795,0.67,0.0,-6.415,0.332,0.135,2.51e-05,0.0414,0.844,137.92,191000.0,47321567.0,971654.0,38988.0,Pop,4500000.0
166,166,Stromae,5,Man,dance-pop,3,Other countries,L’enfer,Multitude,album,0.4,0.547,2.0,-8.381,0.177,0.33,0.0,0.241,0.606,177.595,189720.0,56640603.0,1104304.0,34760.0,Pop,4500000.0
167,167,Stromae,5,Man,dance-pop,3,Other countries,Fils de joie,Multitude,album,0.547,0.638,1.0,-7.789,0.25,0.46,4.15e-06,0.0775,0.882,62.526,195440.0,35751545.0,581121.0,18626.0,Pop,4500000.0
168,168,Stromae,5,Man,dance-pop,3,Other countries,La solassitude,Multitude,album,0.569,0.536,7.0,-9.654,0.42,0.653,0.0,0.177,0.629,107.277,182160.0,749767.0,23020.0,709.0,Pop,4500000.0
169,169,Stromae,5,Man,dance-pop,3,Other countries,Ta fête,Racine Carrée (Standard US Version),album,0.68,0.851,11.0,-7.665,0.12,0.00114,0.00193,0.308,0.593,127.954,175427.0,84361254.0,502914.0,11049.0,Pop,4500000.0
170,170,Stromae,5,Man,electro house,3,Other countries,Alors on danse - Radio Edit,Cheese,album,0.791,0.59,1.0,-9.206,0.0793,0.0994,0.00203,0.065,0.714,119.951,206067.0,370836377.0,3787327.0,103181.0,Electronic,4500000.0
171,171,Stromae,5,Man,electro house,3,Other countries,Papaoutai,Racine Carrée (Standard US Version),album,0.734,0.809,10.0,-7.264,0.0839,0.0266,0.0,0.0642,0.254,116.022,232147.0,960958997.0,6260102.0,229661.0,Electronic,4500000.0
172,172,Stromae,5,Man,electro house,3,Other countries,Tous les mêmes,Racine Carrée (Standard US Version),album,0.701,0.637,5.0,-9.061,0.166,0.223,0.00219,0.279,0.647,109.959,210933.0,374060242.0,2533236.0,72482.0,Electronic,4500000.0
173,173,Stromae,5,Man,electro house,3,Other countries,Alors On Danse - DubDogz Remix,Alors On Danse (DubDogz Remix),single,0.789,0.752,1.0,-4.274,0.164,0.027,2.69e-05,0.613,0.739,122.98,168577.0,27630653.0,97582.0,516.0,Electronic,4500000.0
174,174,Stromae,5,Man,electro house,3,Other countries,Formidable,Racine Carrée (Standard US Version),album,0.513,0.628,4.0,-9.056,0.19,0.0997,0.0,0.146,0.501,70.568,213933.0,316536226.0,1983393.0,85102.0,Electronic,4500000.0
175,175,Stromae,5,Man,electro house,3,Other countries,Santé,Multitude,album,0.795,0.67,0.0,-6.415,0.332,0.135,2.51e-05,0.0414,0.844,137.92,191000.0,47321567.0,971654.0,38988.0,Electronic,4500000.0
176,176,Stromae,5,Man,electro house,3,Other countries,L’enfer,Multitude,album,0.4,0.547,2.0,-8.381,0.177,0.33,0.0,0.241,0.606,177.595,189720.0,56640603.0,1104304.0,34760.0,Electronic,4500000.0
177,177,Stromae,5,Man,electro house,3,Other countries,Fils de joie,Multitude,album,0.547,0.638,1.0,-7.789,0.25,0.46,4.15e-06,0.0775,0.882,62.526,195440.0,35751545.0,581121.0,18626.0,Electronic,4500000.0
178,178,Stromae,5,Man,electro house,3,Other countries,La solassitude,Multitude,album,0.569,0.536,7.0,-9.654,0.42,0.653,0.0,0.177,0.629,107.277,182160.0,749767.0,23020.0,709.0,Electronic,4500000.0
179,179,Stromae,5,Man,electro house,3,Other countries,Ta fête,Racine Carrée (Standard US Version),album,0.68,0.851,11.0,-7.665,0.12,0.00114,0.00193,0.308,0.593,127.954,175427.0,84361254.0,502914.0,11049.0,Electronic,4500000.0
180,180,Stromae,5,Man,electropop,3,Other countries,Alors on danse - Radio Edit,Cheese,album,0.791,0.59,1.0,-9.206,0.0793,0.0994,0.00203,0.065,0.714,119.951,206067.0,370836377.0,3787327.0,103181.0,Pop,4500000.0
181,181,Stromae,5,Man,electropop,3,Other countries,Papaoutai,Racine Carrée (Standard US Version),album,0.734,0.809,10.0,-7.264,0.0839,0.0266,0.0,0.0642,0.254,116.022,232147.0,960958997.0,6260102.0,229661.0,Pop,4500000.0
182,182,Stromae,5,Man,electropop,3,Other countries,Tous les mêmes,Racine Carrée (Standard US Version),album,0.701,0.637,5.0,-9.061,0.166,0.223,0.00219,0.279,0.647,109.959,210933.0,374060242.0,2533236.0,72482.0,Pop,4500000.0
183,183,Stromae,5,Man,electropop,3,Other countries,Alors On Danse - DubDogz Remix,Alors On Danse (DubDogz Remix),single,0.789,0.752,1.0,-4.274,0.164,0.027,2.69e-05,0.613,0.739,122.98,168577.0,27630653.0,97582.0,516.0,Pop,4500000.0
184,184,Stromae,5,Man,electropop,3,Other countries,Formidable,Racine Carrée (Standard US Version),album,0.513,0.628,4.0,-9.056,0.19,0.0997,0.0,0.146,0.501,70.568,213933.0,316536226.0,1983393.0,85102.0,Pop,4500000.0
185,185,Stromae,5,Man,electropop,3,Other countries,Santé,Multitude,album,0.795,0.67,0.0,-6.415,0.332,0.135,2.51e-05,0.0414,0.844,137.92,191000.0,47321567.0,971654.0,38988.0,Pop,4500000.0
186,186,Stromae,5,Man,electropop,3,Other countries,L’enfer,Multitude,album,0.4,0.547,2.0,-8.381,0.177,0.33,0.0,0.241,0.606,177.595,189720.0,56640603.0,1104304.0,34760.0,Pop,4500000.0
187,187,Stromae,5,Man,electropop,3,Other countries,Fils de joie,Multitude,album,0.547,0.638,1.0,-7.789,0.25,0.46,4.15e-06,0.0775,0.882,62.526,195440.0,35751545.0,581121.0,18626.0,Pop,4500000.0
188,188,Stromae,5,Man,electropop,3,Other countries,La solassitude,Multitude,album,0.569,0.536,7.0,-9.654,0.42,0.653,0.0,0.177,0.629,107.277,182160.0,749767.0,23020.0,709.0,Pop,4500000.0
189,189,Stromae,5,Man,electropop,3,Other countries,Ta fête,Racine Carrée (Standard US Version),album,0.68,0.851,11.0,-7.665,0.12,0.00114,0.00193,0.308,0.593,127.954,175427.0,84361254.0,502914.0,11049.0,Pop,4500000.0
190,190,Stromae,5,Man,hip house,3,Other countries,Alors on danse - Radio Edit,Cheese,album,0.791,0.59,1.0,-9.206,0.0793,0.0994,0.00203,0.065,0.714,119.951,206067.0,370836377.0,3787327.0,103181.0,Electronic,4500000.0
191,191,Stromae,5,Man,hip house,3,Other countries,Papaoutai,Racine Carrée (Standard US Version),album,0.734,0.809,10.0,-7.264,0.0839,0.0266,0.0,0.0642,0.254,116.022,232147.0,960958997.0,6260102.0,229661.0,Electronic,4500000.0
192,192,Stromae,5,Man,hip house,3,Other countries,Tous les mêmes,Racine Carrée (Standard US Version),album,0.701,0.637,5.0,-9.061,0.166,0.223,0.00219,0.279,0.647,109.959,210933.0,374060242.0,2533236.0,72482.0,Electronic,4500000.0
193,193,Stromae,5,Man,hip house,3,Other countries,Alors On Danse - DubDogz Remix,Alors On Danse (DubDogz Remix),single,0.789,0.752,1.0,-4.274,0.164,0.027,2.69e-05,0.613,0.739,122.98,168577.0,27630653.0,97582.0,516.0,Electronic,4500000.0
194,194,Stromae,5,Man,hip house,3,Other countries,Formidable,Racine Carrée (Standard US Version),album,0.513,0.628,4.0,-9.056,0.19,0.0997,0.0,0.146,0.501,70.568,213933.0,316536226.0,1983393.0,85102.0,Electronic,4500000.0
195,195,Stromae,5,Man,hip house,3,Other countries,Santé,Multitude,album,0.795,0.67,0.0,-6.415,0.332,0.135,2.51e-05,0.0414,0.844,137.92,191000.0,47321567.0,971654.0,38988.0,Electronic,4500000.0
196,196,Stromae,5,Man,hip house,3,Other countries,L’enfer,Multitude,album,0.4,0.547,2.0,-8.381,0.177,0.33,0.0,0.241,0.606,177.595,189720.0,56640603.0,1104304.0,34760.0,Electronic,4500000.0
197,197,Stromae,5,Man,hip house,3,Other countries,Fils de joie,Multitude,album,0.547,0.638,1.0,-7.789,0.25,0.46,4.15e-06,0.0775,0.882,62.526,195440.0,35751545.0,581121.0,18626.0,Electronic,4500000.0
198,198,Stromae,5,Man,hip house,3,Other countries,La solassitude,Multitude,album,0.569,0.536,7.0,-9.654,0.42,0.653,0.0,0.177,0.629,107.277,182160.0,749767.0,23020.0,709.0,Electronic,4500000.0
199,199,Stromae,5,Man,hip house,3,Other countries,Ta fête,Racine Carrée (Standard US Version),album,0.68,0.851,11.0,-7.665,0.12,0.00114,0.00193,0.308,0.593,127.954,175427.0,84361254.0,502914.0,11049.0,Electronic,4500000.0
200,200,Jason Derulo,49,Man,contemporary r&b,24,United States,Acapulco,Acapulco,single,0.774,0.792,10.0,-4.021,0.0523,0.051,0.0,0.155,0.507,122.062,139672.0,49697188.0,537687.0,9637.0,R&B,860000.0
201,201,Jason Derulo,49,Man,contemporary r&b,24,United States,Take You Dancing,Take You Dancing,single,0.789,0.711,2.0,-4.248,0.041,0.0332,0.0,0.0876,0.753,112.985,190306.0,118811175.0,1010831.0,21273.0,R&B,860000.0
202,202,Jason Derulo,49,Man,contemporary r&b,24,United States,Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),single,0.767,0.481,0.0,-8.52,0.0803,0.234,0.0,0.269,0.761,150.076,171375.0,11102624.0,161027.0,5082.0,R&B,860000.0
203,203,Jason Derulo,49,Man,contemporary r&b,24,United States,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Swalla (feat. Nicki Minaj & Ty Dolla $ign),single,0.696,0.817,1.0,-3.862,0.109,0.075,0.0,0.187,0.782,98.064,216409.0,1720801216.0,9621385.0,253175.0,R&B,860000.0
204,204,Jason Derulo,49,Man,contemporary r&b,24,United States,Want to Want Me,Everything Is 4,album,0.775,0.68,0.0,-5.508,0.0629,0.00906,0.0,0.109,0.656,114.025,207719.0,442303756.0,2039670.0,33930.0,R&B,860000.0
205,205,Jason Derulo,49,Man,contemporary r&b,24,United States,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Mal De Amores,album,0.792,0.895,1.0,-3.112,0.0587,0.165,0.0,0.0501,0.793,94.968,201526.0,787089410.0,4782112.0,118961.0,R&B,860000.0
206,206,Jason Derulo,49,Man,contemporary r&b,24,United States,Never Let You Go,Never Let You Go,single,0.607,0.825,7.0,-4.451,0.0447,0.0519,1.05e-06,0.081,0.467,126.956,178810.0,20453534.0,225697.0,14598.0,R&B,860000.0
207,207,Jason Derulo,49,Man,contemporary r&b,24,United States,Savage Love (Laxed – Siren Beat) [BTS Remix],Savage Love (Laxed - Siren Beat) [BTS Remix],single,0.758,0.598,0.0,-5.695,0.0868,0.16,0.0,0.295,0.658,149.836,184905.0,213605388.0,6867468.0,428959.0,R&B,860000.0
208,208,Jason Derulo,49,Man,contemporary r&b,24,United States,Jalebi Baby (Tesher x Jason Derulo),Jalebi Baby (Tesher x Jason Derulo),single,0.691,0.829,0.0,-7.179,0.0412,0.0289,0.0,0.254,0.866,93.059,169154.0,284339012.0,3936763.0,76513.0,R&B,860000.0
209,209,Jason Derulo,49,Man,contemporary r&b,24,United States,Whatcha Say,Jason Derulo,album,0.615,0.711,11.0,-5.507,0.0779,0.0444,0.0,0.145,0.711,144.036,221253.0,326325053.0,2180476.0,136763.0,R&B,860000.0
210,210,Jason Derulo,49,Man,dance,24,United States,Acapulco,Acapulco,single,0.774,0.792,10.0,-4.021,0.0523,0.051,0.0,0.155,0.507,122.062,139672.0,49697188.0,537687.0,9637.0,Electronic,860000.0
211,211,Jason Derulo,49,Man,dance,24,United States,Take You Dancing,Take You Dancing,single,0.789,0.711,2.0,-4.248,0.041,0.0332,0.0,0.0876,0.753,112.985,190306.0,118811175.0,1010831.0,21273.0,Electronic,860000.0
212,212,Jason Derulo,49,Man,dance,24,United States,Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),single,0.767,0.481,0.0,-8.52,0.0803,0.234,0.0,0.269,0.761,150.076,171375.0,11102624.0,161027.0,5082.0,Electronic,860000.0
213,213,Jason Derulo,49,Man,dance,24,United States,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Swalla (feat. Nicki Minaj & Ty Dolla $ign),single,0.696,0.817,1.0,-3.862,0.109,0.075,0.0,0.187,0.782,98.064,216409.0,1720801216.0,9621385.0,253175.0,Electronic,860000.0
214,214,Jason Derulo,49,Man,dance,24,United States,Want to Want Me,Everything Is 4,album,0.775,0.68,0.0,-5.508,0.0629,0.00906,0.0,0.109,0.656,114.025,207719.0,442303756.0,2039670.0,33930.0,Electronic,860000.0
215,215,Jason Derulo,49,Man,dance,24,United States,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Mal De Amores,album,0.792,0.895,1.0,-3.112,0.0587,0.165,0.0,0.0501,0.793,94.968,201526.0,787089410.0,4782112.0,118961.0,Electronic,860000.0
